Date,ECH,EIDO,EIRL,EIS,ENZL,EPHE,EPOL,EPU,ERUS,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWM,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWY,EWZ,EZA,FXI,THD,TUR
4/19/2018,54.344032,26.753002,47.427456,50.166122,47.066776,32.897572,26.022932,44.332195,31.979151,21.15646,27.48144,32.369633,32.416882,24.82317,32.775253,59.877708,20.919184,33.691933,35.022522,31.871754,24.917912,32.63063,32.04705,26.685835,36.246922,34.77216,51.376015,74.369995,42.238583,66.837334,45.953094,97.590599,38.864647
4/20/2018,54.167652,26.517899,47.555851,50.007401,46.293919,33.02697,25.638502,44.223705,31.462744,20.939228,27.364332,32.465149,32.192238,24.686941,32.640812,59.759548,20.743393,33.526062,34.540783,31.656271,24.801968,32.495319,31.910517,26.522411,35.646034,34.676556,51.063046,73.511765,41.812321,65.95993,45.308891,97.571091,38.178909
4/23/2018,53.618923,26.429733,47.279301,49.98756,45.975117,32.668633,25.145643,43.829205,31.644444,20.948673,27.266741,32.503353,32.075035,24.648016,32.784855,59.680775,20.694563,33.45776,34.31918,31.626886,24.81163,32.485649,31.851997,26.416668,35.355282,34.657433,49.987209,73.11718,41.269806,64.320808,45.27961,96.936874,37.502838
4/24/2018,53.805099,26.008503,46.617573,49.273312,45.617676,32.290382,24.869642,43.839069,31.63488,20.948673,27.208185,32.197708,31.801559,24.7064,32.660015,59.464146,20.5676,33.243099,34.020504,31.548527,24.830954,32.1087,31.764223,26.330153,34.70594,34.590508,49.840504,72.268814,41.066364,63.780869,45.84573,96.49781,37.744293
4/25/2018,53.07019,25.361963,46.834854,48.727699,45.337513,32.370014,24.593641,43.395252,31.548813,20.910894,27.227703,31.901619,31.635517,24.648016,32.44875,59.651237,20.528538,33.135769,33.885612,31.430994,24.454142,32.128033,31.6667,26.349379,34.812546,34.504463,49.889404,72.308273,40.727295,62.990238,45.465061,95.795303,37.087536
4/26/2018,53.413151,25.048491,46.913868,49.015388,45.868847,33.076736,24.800642,43.671402,32.074787,21.014788,27.413124,31.872961,31.762489,24.67721,32.583191,60.01556,20.440641,33.321159,34.193932,31.587708,24.396172,32.0797,31.79348,26.551254,34.957924,34.77216,50.133915,74.182564,41.531372,64.205109,45.670036,96.273392,37.145481
4/27/2018,53.373955,24.999512,46.765717,49.074909,46.322903,33.683926,24.91893,43.395252,32.179981,21.137569,27.530231,31.958925,31.889463,24.774515,32.381531,59.848167,20.421108,33.3797,34.242104,31.675859,24.570086,32.224686,31.96903,26.676222,35.161449,34.743477,50.534908,75.060516,41.715446,64.764336,45.748119,96.42952,37.58976
4/30/2018,52.697838,24.842773,46.449669,48.598743,45.926811,33.654064,24.475355,43.15855,31.845268,20.958118,27.45216,31.376289,31.703886,25.017786,32.23748,59.710316,20.323446,33.213829,33.779633,31.470173,24.357523,32.147358,31.871504,26.781965,35.180832,34.657433,50.466446,74.577148,40.979172,63.481968,45.806683,95.102547,36.392143
5/1/2018,52.070717,24.578281,46.271889,49.074909,45.820545,33.464943,24.021927,42.744324,31.60619,21.06201,27.45216,31.156609,31.586683,25.008057,32.093433,59.661083,20.264849,33.096737,33.461681,31.303663,24.231918,31.934719,31.764223,26.714674,35.035458,34.48534,49.791603,74.182564,40.465725,62.681698,45.757885,94.507362,35.860943
5/2/2018,51.766956,24.774202,46.380531,48.826904,45.994438,33.096649,24.130356,42.941574,31.281042,21.241463,27.413124,31.089748,31.889463,25.017786,32.352715,59.306599,20.147654,33.067467,33.413509,31.186127,24.096655,32.166691,31.74472,26.724285,34.793167,34.303688,48.999397,73.314468,39.797268,62.450287,45.630993,95.248901,35.068966
5/3/2018,51.394604,24.186438,46.42004,48.777302,46.757633,32.698494,24.169785,42.399136,31.740074,21.439806,27.432644,31.261673,31.908995,24.939938,32.439144,59.365681,20.147654,33.204067,33.529125,31.097975,24.376846,32.244015,31.910517,26.647383,34.6381,34.399292,48.295216,73.46244,39.458199,62.373161,45.338173,95.951408,34.595715
5/4/2018,51.061443,24.068886,46.755844,49.064987,46.960506,32.897572,23.962784,42.606251,32.074787,21.46814,27.627825,31.414495,32.075035,24.891287,32.640812,59.798935,20.176952,33.243099,33.615837,31.303663,24.086992,32.331005,31.871504,26.512798,34.957924,34.48534,47.718178,73.314468,39.477573,63.289131,45.426022,95.922142,34.40255
5/7/2018,50.943859,23.921946,46.617573,49.312992,46.805935,32.837849,23.460068,42.576656,31.615755,21.354803,27.705896,31.615076,32.211773,24.599363,32.660015,59.867859,20.118355,33.448002,33.018482,31.215513,24.193274,32.273014,31.754471,26.243633,34.831932,34.514019,46.53476,72.475975,38.847866,62.980591,45.182007,95.053757,33.542969
5/8/2018,50.17955,23.608473,46.943497,49.392353,46.525772,32.987156,23.47978,42.221611,31.883522,21.260353,27.676619,31.901619,32.09457,24.959402,32.199066,60.054947,20.216019,33.389458,33.240086,31.293869,23.932404,32.244015,31.656946,26.195568,35.132374,34.494904,46.49564,72.357597,38.857559,62.826328,45.84573,93.96096,32.27774
5/9/2018,50.640095,24.23542,47.279301,49.81892,47.008808,32.897572,24.031782,42.339958,31.864395,21.354803,27.969391,32.627522,32.13364,25.085901,32.189468,59.542919,20.216019,33.506546,31.236042,31.264484,24.154625,32.446991,31.695957,26.051374,35.22929,35.03986,46.26091,72.397057,39.216003,63.221642,46.284954,92.926712,33.23391
5/10/2018,51.953133,24.950531,47.545971,50.096684,46.796272,33.56448,24.534498,42.892265,33.031097,21.609814,28.340235,32.90451,32.426651,25.377823,32.083832,59.887554,20.245317,33.526062,31.785227,31.489763,24.357523,32.717621,31.988533,26.416668,35.927094,35.106785,47.493233,73.985268,40.552914,65.13073,46.870598,93.824371,34.537762
5/11/2018,52.109913,24.832977,47.506462,49.92804,47.076435,33.634159,24.56407,42.911987,32.897217,21.581478,28.320715,32.675278,32.377815,25.660017,32.208672,60.3405,20.225784,33.662663,31.525087,31.450583,24.531437,32.804611,32.027546,26.608931,36.140312,35.154587,47.013992,73.955681,39.66164,65.448906,47.007244,94.634201,33.427071
5/14/2018,51.619972,24.666445,47.713875,50.285164,46.680344,33.504757,24.416214,42.576656,33.002407,21.628702,28.47686,32.503353,32.319214,25.796247,32.247086,60.675285,20.18672,33.682178,33.33643,31.636679,24.396172,32.74662,32.04705,26.387831,36.324451,35.221512,46.34893,73.492035,39.380695,65.06324,47.465996,94.868378,33.118011
5/15/2018,51.061443,23.716228,47.141029,50.027241,46.322903,33.425129,23.667068,42.034218,32.51469,21.364248,28.379269,32.493805,32.084801,25.494593,32.07423,60.054947,19.962097,33.555332,33.355698,31.411404,24.202934,32.388996,31.822741,25.91679,35.67511,35.125908,45.928379,71.943275,38.88662,62.238171,46.665623,93.034035,32.190823
5/16/2018,51.286816,24.019905,47.269428,50.731567,46.023418,33.89296,23.795212,42.152573,33.126728,21.562588,28.525654,32.388737,32.0555,25.543247,31.334795,60.232189,19.991394,33.613876,33.654381,31.430994,24.000036,31.963717,31.803234,26.214796,36.120926,35.259758,46.231567,72.653542,39.312885,63.906212,47.43671,93.034035,32.731678
5/17/2018,50.894863,23.892557,47.585476,50.870449,45.888168,32.927437,23.391066,42.211742,32.51469,21.590923,28.613487,32.455597,32.241074,25.19294,31.113924,60.222343,20.010927,33.604118,33.384605,31.342842,23.951727,32.089367,31.949524,26.157116,35.684799,35.45097,45.29266,72.120842,37.859718,62.546715,46.646103,92.585205,32.22945
5/18/2018,50.620499,23.177446,47.723751,50.870449,46.226292,32.758217,23.075638,41.935596,32.552944,21.439806,28.437822,32.512909,32.114105,25.173479,30.710592,60.074638,19.981628,33.545574,33.105194,31.293869,23.81646,31.731749,31.89101,25.91679,35.549118,35.31712,44.549355,72.002464,37.104073,60.811176,46.743702,92.029053,32.210136
5/21/2018,50.434319,22.961933,48.079311,51.445824,46.380863,32.977203,23.450211,42.063808,32.983284,21.713707,28.701317,32.837654,32.368046,25.728132,30.681784,60.143566,20.07929,33.711449,33.384605,31.646477,23.942064,31.625427,32.125069,26.224409,36.082161,35.594379,44.383091,72.426643,37.191265,60.647266,47.124371,93.33651,31.582355
5/22/2018,51.081039,23.294998,47.871899,51.3367,46.100708,32.817944,23.292496,42.261059,32.925903,21.562588,28.554932,32.723034,32.328979,25.70867,30.854641,60.005711,20.128122,33.643147,33.452049,31.685652,23.990374,31.838066,32.144577,26.118666,36.02401,35.623058,45.009029,72.712723,38.140663,62.257454,46.880356,93.443832,31.225002
5/23/2018,51.237823,23.657452,47.585476,51.3367,46.187653,32.499416,22.937637,41.955322,32.667698,21.449249,28.467102,32.197708,31.772255,25.416748,30.393692,59.769394,20.001162,33.223583,32.845055,31.352634,23.632885,31.354792,31.725214,25.820662,35.859253,35.145027,45.693653,73.432854,37.433456,62.565994,46.372799,93.326752,32.441936
5/24/2018,50.267742,24.38236,47.901527,51.713665,46.351883,32.837849,22.917923,42.113121,32.658138,21.477585,28.271919,32.063988,31.518314,25.32917,30.163219,59.405067,19.95233,33.243099,32.17062,31.293869,23.391338,31.287132,31.803234,26.041761,35.898018,34.934696,45.05793,72.48584,36.94907,62.276733,46.089745,91.892456,30.703457
5/25/2018,50.336334,24.656649,47.842266,52.080708,46.322903,32.937386,22.740494,42.004631,32.380806,21.345358,28.06698,31.863411,31.449944,25.368093,29.394976,59.208134,19.835136,33.165043,32.681263,31.25469,22.937233,30.494564,31.471647,25.897566,35.965862,34.61919,44.989468,73.11718,36.086861,62.14175,45.992138,92.760841,30.96423
5/29/2018,49.150681,24.783997,46.528683,50.939892,45.926811,32.141075,21.961779,41.353703,31.759199,21.052568,27.647341,30.755453,30.46347,25.095633,27.685629,58.814262,19.249165,32.657661,31.727419,30.43194,22.444477,28.822437,30.486635,25.551495,35.413433,34.035988,43.727806,71.68679,34.226814,59.249195,45.006313,90.516701,32.654419
5/30/2018,49.229073,25.312984,47.506462,51.545021,47.32761,32.260521,22.395491,41.600266,32.552944,21.515366,28.17433,31.299881,31.176466,25.173479,28.886013,59.227829,19.69841,32.843048,31.216774,30.89229,23.014526,29.615005,31.023027,25.59956,35.704185,34.571384,44.167923,71.538818,34.565884,60.589413,45.211285,91.658287,33.175957
5/31/2018,48.905708,24.999512,47.862022,51.535103,47.144058,32.379967,22.356064,41.560814,32.208668,21.317022,28.047462,30.95603,30.902988,25.290247,29.087677,58.824112,19.69841,32.462517,31.467279,30.706192,22.937233,29.489355,31.03278,25.407299,35.50066,34.447098,43.698467,71.163963,34.507759,60.001263,45.582188,91.775368,31.775518
6/1/2018,48.9743,25.205227,47.812637,52.209671,47.076435,32.798031,22.572922,41.955322,32.572067,21.458694,28.008427,31.318983,31.069027,25.299978,29.154898,59.227829,19.796072,32.891834,31.775591,31.000029,22.908245,29.837313,31.296101,25.47459,36.130619,34.676556,43.991875,72.48584,34.69183,61.678944,46.148304,91.385086,30.558582
6/4/2018,49.846394,25.499109,47.891655,52.437836,47.308289,32.579044,22.947495,42.093395,32.763329,21.590923,27.500957,31.404947,31.244835,25.426477,29.106882,59.582302,19.981628,32.901596,31.852673,31.176332,22.801966,30.127277,31.374119,25.743755,36.731506,34.657433,43.982098,72.781776,35.282776,62.980591,46.821793,91.053337,30.84833
6/5/2018,49.131081,25.254208,48.168198,52.298954,47.887932,32.618862,23.193924,42.211742,32.428619,21.496475,28.106016,31.328533,31.254602,25.56271,28.809189,59.473995,19.864435,32.74548,31.708147,31.293869,22.492788,29.895306,31.354616,25.801435,36.489212,34.638313,42.818237,72.278671,33.878056,60.782249,46.909637,91.814392,30.326786
6/6/2018,49.297665,25.655848,48.632397,52.685841,48.274357,33.126511,23.588211,42.695011,32.715515,21.79871,28.242645,31.615076,31.723421,25.805979,29.126087,59.730007,19.981628,32.872322,32.450031,31.597502,22.946894,30.562223,31.647194,25.878338,37.264545,34.963375,43.238792,73.492035,33.403355,62.045334,47.602642,92.926712,30.684141
6/7/2018,48.729332,25.254208,48.385487,52.388237,48.544857,32.708447,23.578354,42.349819,32.218231,21.628702,28.223125,31.357191,31.342506,25.650286,28.665142,59.730007,19.85467,32.74548,32.276604,31.421202,23.188438,30.552557,31.315605,25.676462,36.896263,34.781723,42.896481,73.008667,31.688623,59.885559,47.309822,91.746094,31.118759
6/8/2018,49.287865,24.989716,48.306469,53.281044,48.989243,32.688538,23.519211,42.27092,31.81658,21.619257,28.349993,31.538666,31.449944,25.523785,28.415462,59.907246,19.835136,32.764992,32.344044,31.499556,23.207764,30.475233,31.452143,25.522655,36.498901,34.829525,43.933193,72.475975,33.073971,59.875916,47.056046,91.42411,30.96423
6/11/2018,49.121284,25.077879,48.573139,53.132244,48.989243,32.589005,23.282639,42.162434,31.529686,21.732597,28.340235,31.911169,31.703886,25.552977,29.481403,60.094334,20.069525,33.096737,32.276604,31.734631,23.468636,30.939175,31.705709,25.455362,36.595818,35.020741,43.649567,72.801506,32.744587,58.998508,46.870598,91.199699,30.6938
6/12/2018,49.003696,24.940735,48.790424,53.400089,48.931282,32.459599,23.253067,42.19202,31.367109,21.449249,28.310957,31.978027,31.567148,25.397287,29.279737,59.720161,20.059761,33.057713,31.939388,31.568119,23.294722,30.832855,31.393623,25.301556,36.343838,34.77216,43.786491,72.110977,33.093349,58.082531,46.812031,91.209465,29.863192
6/13/2018,48.954704,24.891754,48.62252,53.162003,49.076191,31.673244,23.115067,41.866558,31.548813,21.420918,28.349993,32.025784,31.69412,25.163748,29.462196,59.769394,20.07929,33.086983,31.804495,31.577915,23.304382,30.832855,31.491154,24.955484,36.334145,34.733917,43.688683,71.68679,32.744587,58.217522,46.089745,90.360588,28.723522
6/14/2018,48.827324,24.774202,48.583015,52.804878,48.969921,31.454258,22.760208,41.501644,31.309734,21.222574,28.271919,31.978027,31.83086,25.056709,29.385372,59.710316,19.932798,32.969894,31.881575,31.264484,23.091822,30.562223,31.491154,24.503672,35.859253,34.839085,43.874512,70.759514,31.659561,58.082531,45.943333,89.32634,28.530359
6/15/2018,48.778328,24.284401,48.474377,52.626316,48.796028,31.265133,22.61235,40.791538,30.764631,21.241463,28.008427,31.519562,31.674587,24.998323,29.145294,59.395218,19.883968,32.813778,31.688879,31.225306,22.92757,30.301256,31.471647,24.292185,35.626648,34.380173,44.070118,69.250214,32.00832,57.610081,45.689556,88.389648,28.491726
6/18/2018,48.209999,23.618269,47.901527,52.616398,48.660778,30.737577,21.95192,40.653465,30.506428,21.420918,28.125536,31.147058,31.196001,24.82317,28.991646,58.961964,19.678877,32.443001,31.448008,31.039207,22.647377,30.001627,31.130306,24.02302,35.122684,34.20808,44.1777,68.43145,31.552994,55.787769,45.14296,86.467499,28.5207
6/19/2018,47.580914,23.773966,47.501862,52.389744,47.935997,30.759565,21.555342,40.240303,30.564875,21.249533,27.795063,30.971165,30.799999,24.420931,29.044958,58.336823,19.536701,32.189999,31.18762,30.67198,22.373995,30.108595,30.79784,23.960276,34.938541,33.979076,43.98354,66.951744,32.223667,54.424469,44.475388,84.426338,28.629354
6/20/2018,47.580914,23.923676,47.62146,52.799118,48.083309,30.309862,21.86116,40.031239,30.967297,21.461355,27.952431,31.051115,30.77,24.569178,28.995596,58.35667,19.556587,32.369999,31.040232,30.71179,22.206213,30.06934,30.598759,23.852434,35.335899,33.99865,44.667068,67.444977,32.046398,55.236774,44.228134,85.270203,28.709103
6/21/2018,47.071648,23.404682,47.760998,52.110168,48.593998,29.400467,21.703318,39.613106,30.766087,21.538382,27.775391,30.591396,30.34,24.104675,28.393372,58.138363,19.536701,32.130001,30.519455,30.592365,22.196344,29.784742,30.33,23.587734,34.744705,33.773556,44.558098,66.172432,31.396406,55.246563,43.179794,83.463341,28.858631
6/22/2018,47.161518,23.434624,47.870632,52.269924,48.839523,29.470421,21.979542,39.871948,31.446371,21.846485,28.040951,30.921196,30.629999,24.341867,28.748783,58.426128,19.745491,32.709999,30.578411,30.900875,22.482559,30.098782,30.688345,23.607342,34.928852,34.331394,45.350594,67.158897,31.553982,56.753731,43.713856,83.701607,29.566389
6/25/2018,46.74213,23.514469,47.392223,51.680828,48.358299,29.090673,21.959812,39.51355,31.50386,21.403585,27.519669,30.521439,30.1,24.015728,28.383499,57.632298,19.636126,32.299999,30.450674,30.492844,22.225952,29.833811,30.389725,23.313232,34.579948,33.626759,45.697315,66.902412,31.829733,55.442299,42.774303,82.728676,28.858631
6/26/2018,46.382652,23.045378,47.123119,51.710785,48.368118,28.940771,21.772373,39.413998,31.235577,21.557636,27.726215,30.341549,29.99,24.094791,28.294645,57.969673,19.636126,32.32,30.254154,30.343565,22.166735,29.804369,30.290184,23.460287,34.54118,33.744194,45.766655,66.6558,31.662313,54.864876,42.724854,82.778313,29.2474
6/27/2018,46.013187,22.586266,46.913818,51.391273,47.827965,29.690273,21.298847,39.075508,31.206833,21.365072,27.499998,30.061718,29.67,23.679705,28.03796,57.58268,19.377625,32.040001,29.988853,30.025103,22.048304,29.402004,30.031378,23.146568,34.08567,33.528889,45.18219,65.886353,30.529757,52.506256,41.528164,81.874886,29.426832
6/28/2018,45.693649,22.276865,46.664646,52.110168,47.621727,29.460426,21.121275,38.707153,31.70507,21.653919,27.657368,30.031734,29.530001,23.916899,28.186047,57.652138,19.417395,32.110001,30.205025,30.064909,22.08778,29.549212,30.051287,23.323036,34.231049,33.763771,46.4799,65.975128,31.406256,54.297241,41.894093,81.577049,30.034904
6/29/2018,45.973244,22.925608,47.172958,51.820618,47.48423,30.129982,21.486286,39.075508,32.404518,21.769459,28.040951,30.491457,29.98,23.926781,28.521713,57.463604,19.56653,32.580002,30.637367,30.36347,22.354254,29.784742,30.37977,23.519108,34.890083,34.037792,46.697838,66.7939,31.563828,56.332897,42.497383,81.676323,30.12462
7/2/2018,45.643723,22.696053,46.863983,51.830601,46.934261,30.209929,21.21006,38.667332,32.308704,21.48061,27.893417,30.301571,29.83,23.590759,28.284773,56.550697,19.506876,32.439999,30.352413,30.214191,22.156868,29.67679,30.200598,23.107353,34.599331,33.636543,45.519001,65.333931,31.38656,55.677181,41.62706,81.795464,30.024939
7/3/2018,46.262825,21.917561,46.824116,52.010326,47.739578,30.159964,21.594801,38.617554,32.097912,21.596149,27.972101,30.641365,29.93,23.610523,28.600693,56.481236,19.536701,32.68,30.146069,30.224142,22.018694,29.892693,30.339954,23.009315,34.473339,33.744194,46.915775,64.850555,32.056244,56.186096,41.617172,82.440773,29.337116
7/5/2018,45.543869,22.48646,47.72113,52.150108,48.328831,30.179951,22.009136,38.448307,32.874012,21.827229,28.040951,30.831249,30.440001,23.640173,29.035084,56.391933,19.785261,33,30.31311,30.582413,22.364124,30.844627,30.887428,23.293623,34.201973,34.1063,49.154575,64.702583,31.80019,56.998402,41.488602,80.941666,30.633011
7/6/2018,45.673683,22.865725,47.62146,52.669315,48.525253,30.289875,22.078192,38.846531,33.33392,22.125704,28.306509,30.921196,30.65,23.897133,29.13381,56.759079,20.023876,33.169998,30.283632,30.721741,22.45295,31.050714,31.026783,22.91128,34.43457,34.204166,49.956982,65.264877,32.676689,57.448593,41.874313,82.798172,31.021782
7/9/2018,46.452549,23.434624,47.890568,52.978844,48.456505,30.289875,22.364283,39.633018,33.985458,22.30864,28.454041,31.201025,30.82,24.262802,29.301643,57.542992,20.083532,33.349998,30.381891,30.861069,22.591122,31.227364,31.196003,23.195585,35.209911,34.497765,49.937168,66.211891,33.031227,59.21022,42.75452,83.234993,29.975096
7/10/2018,46.562389,23.484528,48.239407,52.849041,48.053848,30.259897,22.591181,39.125286,34.24416,22.183474,28.640915,31.310957,30.93,24.173855,29.311516,57.324684,20.143185,33.34,30.706148,31.070059,22.729294,31.089972,31.33536,23.519108,35.190525,34.546696,50.432476,66.113235,33.178951,59.161285,42.556721,84.158279,29.087904
7/11/2018,45.983231,23.324837,47.501862,52.599422,47.474411,30.539709,21.979542,38.239243,33.113548,21.644291,28.247494,30.571407,30.299999,23.877365,28.650057,56.530853,19.924454,32.93,30.411371,30.582413,22.186474,30.422636,30.767979,23.077942,34.521797,33.881207,49.927261,64.771645,32.243362,57.184349,41.696293,83.215141,27.13409
7/12/2018,46.292782,23.524448,48.060005,53.07869,47.621727,30.799538,22.236036,38.537907,33.429733,22.058306,28.5819,30.761293,30.540001,24.114557,28.808018,56.590385,20.053703,33.16,30.843712,30.851116,22.383863,30.569841,31.086508,23.224998,35.171143,34.262886,49.966885,65.018257,32.893353,57.957508,42.467712,83.681747,26.336615
7/13/2018,46.142998,23.504488,48.339073,52.958874,47.386024,30.969425,22.18671,38.766884,33.496803,21.981279,28.591736,30.781279,30.629999,24.144207,28.926487,57.116302,20.033819,33.290001,31.050058,30.940683,22.482559,30.403008,31.225866,23.107353,35.297131,34.302032,49.778667,65.304329,33.533489,57.624756,42.428154,83.572548,26.55592
7/16/2018,45.963257,23.055359,48.139736,52.938904,47.140499,30.699604,22.12752,38.627506,33.477638,21.836857,28.513052,31.041122,30.790001,24.124441,28.916615,57.13615,20.093472,33.439999,31.128666,31.060106,22.610861,30.51096,31.26568,23.077942,35.287441,34.086731,50.026321,65.274734,33.375916,56.890747,41.943542,82.559906,26.535984
7/17/2018,46.472519,23.244991,47.62146,53.01878,47.336918,31.049372,22.295227,39.214886,33.305172,21.750202,28.454041,31.041122,30.99,24.075027,29.035084,57.642216,20.103415,33.380001,31.43327,31.000395,22.492428,30.383379,31.255726,23.166174,35.442509,33.920357,50.125385,65.610138,34.291809,57.937935,41.874313,83.046371,27.413206
7/18/2018,46.552402,23.414661,47.870632,53.138596,47.268173,31.289211,22.157114,39.413998,32.950661,21.875368,28.404861,31.141062,31.02,23.98608,28.877125,57.55291,20.073589,33.59,31.629787,31.448235,22.610861,30.314684,31.215912,23.107353,35.558807,33.90078,50.283882,65.294472,33.868332,57.79113,41.696293,83.612259,27.423176
7/19/2018,45.843433,23.105261,47.262653,52.809101,46.639633,30.889477,22.028868,38.946083,31.8967,21.750202,28.355684,31.260988,30.84,23.857599,28.709291,57.562832,20.053703,33.66,31.482401,31.388523,22.522036,30.265615,31.056646,23.185781,35.529736,33.753986,49.630074,64.377052,33.976665,56.391617,40.944653,83.731384,27.482985
7/20/2018,46.412605,23.274933,47.232758,52.958874,47.405666,31.259233,22.61091,39.214886,31.992514,21.990908,28.424534,31.380915,30.77,24.104675,28.886997,57.741444,20.123301,33.970001,31.58066,31.687082,22.76877,30.461891,31.136278,23.489697,36.120926,34.047581,50.006512,65.432579,35.109222,57.83028,41.923759,85.736816,27.881723
7/23/2018,46.043144,23.414661,47.292557,52.869011,46.747662,30.949438,22.749023,39.244751,32.203308,21.779087,28.306509,31.460867,30.799999,24.104675,28.679674,58.029209,20.173014,33.950001,31.610136,31.657225,22.739164,30.540401,30.96706,23.372053,35.888325,33.910568,50.293793,64.100845,34.794075,56.763515,41.824863,85.369484,28.529673
7/24/2018,46.981781,23.684139,47.123119,52.958874,46.973545,31.459099,23.123899,39.881908,32.155399,22.019794,28.385193,31.830643,31.02,24.401167,28.847506,58.267361,20.252552,34,31.836136,31.488041,23.025375,30.530588,31.205957,23.509304,36.033703,34.243313,50.739571,65.067581,35.690273,58.035801,43.189682,85.637535,26.755289
7/25/2018,47.491043,23.973579,47.581596,53.917404,47.729755,32.308537,23.676346,40.47924,32.931496,22.087191,28.640915,32.250385,31.27,24.658125,29.025211,58.644432,20.46134,34.299999,32.248825,31.816458,23.341198,30.707235,31.534441,23.999491,36.431061,34.292248,51.393379,65.817299,36.586468,59.112354,43.802864,87.593323,28.499767
7/26/2018,47.391186,23.724064,47.581596,54.09713,47.160141,32.268562,23.745403,39.931686,32.787777,21.86574,28.650749,32.050507,31.190001,24.401167,28.877125,58.793274,20.113358,34.419998,31.796831,31.47809,23.094461,30.442263,31.225866,23.872044,36.343838,33.969288,51.244785,65.373383,35.562244,58.211964,42.962212,87.265701,27.512892
7/27/2018,47.071648,24.073387,47.192886,53.318321,47.435127,32.398472,23.676346,40.120838,32.768612,21.990908,28.562231,31.980551,31.25,24.322102,28.995596,58.971889,20.252552,34.52,31.954046,31.57761,23.193157,30.697422,31.375175,23.803417,36.527977,34.037792,51.383472,65.679192,36.172836,58.80896,42.952324,87.801804,27.911629
7/30/2018,47.451099,24.173193,46.784248,53.46809,47.562801,32.978088,24.169603,40.180573,33.094383,21.971651,28.591736,32.26038,31.290001,24.361633,29.143682,58.525356,20.351973,34.669998,32.013004,31.57761,23.351067,30.932951,31.444855,23.636753,36.392292,34.116089,51.690567,65.659462,36.202381,59.21022,42.833645,87.920937,27.901659
7/31/2018,48.150085,23.724064,46.913818,53.478077,47.405666,32.728256,24.021627,40.439415,33.611782,22.067934,28.729433,32.310352,31.309999,24.470346,29.489222,58.078823,20.272434,34.700001,32.464996,31.567657,23.489239,30.982019,31.574257,23.940668,36.634586,34.360752,51.492439,66.349991,35.552391,59.885509,43.140232,88.526535,28.120964
8/1/2018,47.381203,24.173193,46.624779,53.418167,46.875336,33.098011,23.992031,40.051151,33.257267,21.884996,28.631079,32.26038,31.059999,24.065144,28.886997,58.455894,20.232666,34.59,32.180042,31.507946,23.410284,30.697422,31.414991,23.852434,36.644279,33.930141,51.234882,65.915947,35.444065,58.985123,42.180904,89.300903,27.243744
8/2/2018,47.081638,24.013502,46.714481,52.809101,46.757484,32.85817,23.60729,38.965996,32.644054,21.8176,28.719599,31.900599,30.610001,23.699471,28.422989,58.128441,20.063646,34.619999,32.032654,31.488041,23.124071,30.373568,31.205957,23.460287,36.246922,33.55825,50.670227,64.4757,35.68042,57.27243,41.646843,88.218773,26.675543
8/3/2018,47.431129,24.11331,46.594879,53.138596,46.600349,33.108006,23.538235,39.473732,32.576984,21.875368,28.75894,31.890606,30.690001,23.679705,28.492096,58.118519,20.033819,34.610001,32.071957,31.497993,23.262241,30.393194,31.245771,23.401464,36.576439,33.753986,51.403286,65.067581,36.980396,58.300045,41.67651,88.427254,26.884878
8/6/2018,46.702187,24.492577,46.545048,53.238441,46.747662,33.217934,23.538235,38.965996,32.452423,21.86574,28.857294,31.70072,30.57,23.788418,28.403244,57.681911,19.954281,34.48,31.9737,31.448235,23.163548,30.216547,31.066599,23.489697,36.518288,33.509319,51.433002,64.781502,36.468285,57.409447,41.449039,86.948013,24.881222
8/7/2018,46.80204,24.562441,46.863983,53.947357,46.639633,33.078022,23.735537,39.145195,32.682381,21.93314,28.385193,31.910593,30.76,24.213388,28.827763,58.168129,20.123301,34.669998,32.337257,31.47809,23.390545,30.461891,31.395084,24.019098,36.557053,33.773556,52.403812,65.896217,35.808449,58.515358,42.368813,88.139351,26.087404
8/8/2018,46.422592,24.412729,46.206173,53.737679,46.570885,33.417797,23.863785,38.985909,31.302647,22.048677,28.503216,31.880611,30.68,24.243038,28.778399,58.108597,20.063646,34.630001,32.573086,31.547754,23.14381,30.442263,31.305498,24.068115,36.779964,33.842064,52.245316,65.77784,35.355431,58.75024,42.20068,88.735016,25.987719
8/9/2018,46.003201,24.372807,45.957005,53.737679,46.030731,33.227924,23.636885,39.194973,31.091858,22.000536,28.640915,31.85063,30.65,24.331985,28.383499,57.890289,20.063646,34.610001,32.573086,31.398474,22.778641,30.167479,31.146233,23.950472,36.566746,33.773556,50.917881,65.501625,34.863014,57.566036,42.813862,88.78466,24.980907
8/10/2018,45.124477,23.953619,45.05999,53.438137,46.070019,32.708267,22.660236,38.617554,29.884592,21.644291,28.306509,31.121073,29.719999,23.98608,27.406118,57.056767,19.52676,34.029999,32.081787,30.552557,22.235823,29.254799,30.28023,23.450483,36.169384,33.245083,49.154575,63.834492,33.326675,54.815941,42.299583,87.067139,21.352396
